nuts2,sbr,total_contracts,ref_gdp_c2,running_var,treatment,cycle,cycle_post,educ_share,pop_density,Service_Share,Agriculture_Share,log_pop_density,country,latitude,longitude,dist_brussels_km,dist_capital_km,post_communist,mediterranean,terrain_ruggedness,country_code,gov_effectiveness_norm,unemployment
MT00,0.12492131333823002,3534,81.33333333333333,6.333333333333329,0,2,1,25.17142857142857,1497.542857142857,0.8558524320618215,0.008809481910201528,7.312248486376345,MT,35.8989,14.5146,1850.3,0.0,0.0,1.0,2.0,MT,0.6930635116666667,6.733333333
NL11,0.10643308361339053,208,175.0,100.0,0,2,1,36.042857142857144,248.5142857142857,0.6248006000619524,0.0212919905187802,5.5195161709243195,NL,52.7168,4.762,209.5,39.6,0.0,0.0,0.5,NL,0.8673012130000001,7.766666667
NL12,0.06944444444444443,41,103.66666666666667,28.66666666666667,0,2,1,29.571428571428573,191.54285714285714,0.734809673468223,0.035145866516210475,5.260318763456803,NL,53.2012,5.7999,279.5,110.6,0.0,0.0,0.5,NL,0.8673012130000001,5.0
NL13,0.13675213675213674,42,102.33333333333333,27.33333333333333,0,2,1,30.485714285714288,184.6,0.7220953908984459,0.03823781951891043,5.2235938203521,NL,52.5091,6.0919,220.0,82.6,0.0,0.0,0.5,NL,0.8673012130000001,5.866666667
NL21,0.040920983778126634,71,116.33333333333333,41.33333333333333,0,2,1,33.51428571428571,343.35714285714283,0.7201574371205641,0.022610084738577164,5.841679324790364,NL,52.5168,6.083,220.4,82.1,0.0,0.0,0.5,NL,0.8673012130000001,5.2
NL22,0.13391941391941392,80,119.66666666666667,44.66666666666667,0,2,1,35.25714285714286,411.4142857142857,0.7555130611172579,0.024872979375326395,6.022028391975152,NL,52.0907,5.1214,147.9,34.7,0.0,0.0,0.5,NL,0.8673012130000001,4.3
NL23,0.03469387755102041,72,108.33333333333333,33.33333333333333,0,2,1,31.41428571428571,287.3285714285714,0.7919163514087278,0.04320211902069759,5.66410070285076,NL,52.1561,5.3878,161.9,41.1,0.0,0.0,0.5,NL,0.8673012130000001,6.4
NL32,0.2126989277932674,333,171.0,96.0,0,2,1,44.785714285714285,1032.757142857143,0.8820997817981947,0.008602743428354041,6.940955155970274,NL,52.3702,4.8952,173.1,0.0,0.0,0.0,0.5,NL,0.8673012130000001,4.966666667
NL34,0.1841269841269841,92,107.0,32.0,0,2,1,27.785714285714285,212.58571428571426,0.6629695840586873,0.05256906694314766,5.3640382241645685,NL,51.4416,5.4697,102.0,110.5,0.0,0.0,0.5,NL,0.8673012130000001,3.7
NL41,0.10736961451247165,205,137.0,62.0,0,2,1,35.77142857142857,509.8285714285715,0.7132377084543059,0.025998720625397504,6.2360340572624064,NL,51.4416,5.4697,102.0,110.5,0.0,0.0,0.5,NL,0.8673012130000001,4.233333333
NL42,0.08811060656146516,109,119.33333333333333,44.33333333333333,0,2,1,31.014285714285716,518.6285714285715,0.7284966500576096,0.02946758528246704,6.253114270637604,NL,50.8514,5.691,94.0,177.6,0.0,0.0,0.5,NL,0.8673012130000001,5.933333333
PL21,0.46420193724578623,4989,50.333333333333336,-24.666666666666664,1,2,1,31.685714285714287,222.55714285714288,0.6593670295988876,0.014455218722547347,5.409667054113813,PL,50.2649,19.0238,1036.8,258.6,1.0,0.0,2.5,PL,0.5780356773333333,12.16666667
PL22,0.44056001358891567,14966,60.0,-15.0,1,2,1,28.185714285714287,370.87142857142857,0.5672817903644131,0.007948295886599522,5.91854817241224,PL,50.0647,19.945,1105.3,252.0,1.0,0.0,2.5,PL,0.5780356773333333,13.76666667
PL41,0.4542514595751701,6527,60.333333333333336,-14.666666666666664,1,2,1,26.514285714285712,117.38571428571429,0.5844233844257267,0.04045235253962164,4.773948058799683,PL,53.1325,23.1688,1309.2,176.7,1.0,0.0,2.5,PL,0.5780356773333333,12.73333333
PL42,0.39057731402988516,5602,49.666666666666664,-25.333333333333336,1,2,1,27.057142857142857,76.91428571428571,0.6436762930728342,0.0330513767662358,4.355609321356175,PL,52.4064,16.9252,883.8,278.5,1.0,0.0,2.5,PL,0.5780356773333333,17.13333333
PL43,0.4102074054009974,2511,49.333333333333336,-25.666666666666664,1,2,1,24.3,72.77142857142857,0.557217829830676,0.03649573068948091,4.300971509917174,PL,53.4285,14.5528,752.0,453.8,1.0,0.0,2.5,PL,0.5780356773333333,14.33333333
PL51,0.41153661853852247,4781,61.333333333333336,-13.666666666666664,1,2,1,30.885714285714283,144.94285714285715,0.5793832611584255,0.014268090625439307,4.983215155663016,PL,51.7592,19.456,1052.9,118.7,1.0,0.0,2.5,PL,0.5780356773333333,17.63333333
PL52,0.4886662152238843,4871,47.333333333333336,-27.666666666666664,1,2,1,25.485714285714288,102.01428571428572,0.5607714920998225,0.03135737843903206,4.634867674867401,PL,51.1079,17.0385,887.5,301.0,1.0,0.0,2.5,PL,0.5780356773333333,13.26666667
PL61,0.44720467258812996,3627,48.0,-27.0,1,2,1,23.74285714285714,117.17142857142858,0.5860704771791682,0.043030081832773515,4.772136354698851,PL,50.6751,17.9213,953.3,275.2,1.0,0.0,2.5,PL,0.5780356773333333,15.83333333
PL62,0.45555853754833603,4192,41.666666666666664,-33.333333333333336,1,2,1,23.24285714285714,61.42857142857143,0.5906840342802797,0.06410766026131456,4.1340230460402765,PL,53.0138,18.5984,1004.1,184.8,1.0,0.0,2.5,PL,0.5780356773333333,15.63333333
PL63,0.4815528892107321,4609,55.0,-20.0,1,2,1,31.514285714285712,129.5,0.6221568617236878,0.024423626196322663,4.871373226762748,PL,53.7784,20.4801,1140.8,175.8,1.0,0.0,2.5,PL,0.5780356773333333,14.06666667
PT11,0.1607149357149357,283,65.33333333333333,-9.666666666666671,1,2,1,20.87142857142857,169.72857142857143,0.6697030351203034,0.015601575338139089,5.140074993817522,PT,41.5518,-8.4229,1422.8,320.5,0.0,0.0,4.5,PT,0.6670732926666666,9.133333333
PT15,0.208008658008658,71,86.33333333333333,11.333333333333329,0,2,1,21.514285714285712,88.91428571428571,0.8620584863742277,0.038073383355428224,4.498856835574993,PT,39.3999,-8.2245,1606.1,109.2,0.0,0.0,4.5,PT,0.6670732926666666,6.2
PT20,0.33591836734693875,54,73.33333333333333,-1.6666666666666714,1,2,1,14.485714285714286,105.87142857142858,0.7965804765467883,0.08306383367074652,4.671626509823046,PT,32.6669,-16.9241,2664.1,972.7,0.0,0.0,4.5,PT,0.6670732926666666,4.3
PT30,0.21039438502673796,37,81.0,6.0,0,2,1,19.62857142857143,319.84285714285716,0.861178025852716,0.019251221142616664,5.770951461654364,PT,32.6669,-16.9241,2664.1,972.7,0.0,0.0,4.5,PT,0.6670732926666666,5.566666667
SE12,0.04695420034439224,436,109.33333333333333,34.33333333333333,0,2,1,39.371428571428574,43.51428571428572,0.6948534386831774,0.015710392628538544,3.79581016494128,SE,59.8586,17.6389,1302.4,63.6,0.0,0.0,3.5,SE,0.8779528483333333,7.366666667
SE21,0.13959750566893422,57,110.66666666666667,35.66666666666667,0,2,1,34.68571428571429,25.614285714285717,0.6448348482266323,0.029953298589785977,3.2814481285522294,SE,57.7089,11.9746,907.9,396.9,0.0,0.0,3.5,SE,0.8779528483333333,5.633333333
SE22,0.056609461966604824,63,114.33333333333333,39.33333333333333,0,2,1,43.32857142857143,107.15714285714286,0.7445694266774956,0.021280946405542546,4.683585196053948,SE,55.605,13.0038,780.8,512.8,0.0,0.0,3.5,SE,0.8779528483333333,7.933333333
SE23,0.15735348157708406,169,123.0,48.0,0,2,1,40.92857142857143,68.39999999999999,0.6953301103890723,0.01115118781417378,4.239886867512759,SE,58.4108,15.6214,1107.5,173.8,0.0,0.0,3.5,SE,0.8779528483333333,6.5
SE31,0.011111111111111112,46,103.0,28.0,0,2,1,32.51428571428571,13.328571428571427,0.6452816855722522,0.02933982480809872,2.6622555459125765,SE,63.8258,20.263,1719.6,513.2,0.0,0.0,3.5,SE,0.8779528483333333,7.633333333
SE32,0.11507936507936509,39,112.0,37.0,0,2,1,34.357142857142854,5.285714285714286,0.689531378894024,0.04382138892737614,1.8382794848629478,SE,62.6315,17.9427,1543.2,367.3,0.0,0.0,3.5,SE,0.8779528483333333,7.266666667
SE33,0.20537634408602148,46,117.0,42.0,0,2,1,38.471428571428575,3.4,0.6209467202203156,0.024573620366867117,1.4816045409242156,SE,64.7507,20.9527,1819.6,621.1,0.0,0.0,3.5,SE,0.8779528483333333,8.0
SK01,0.48497929650923705,1215,172.33333333333334,97.33333333333334,0,2,1,41.871428571428574,318.07142857142856,0.7898084137184807,0.007799574016052066,5.7654149917368605,SK,48.1486,17.1077,967.5,0.0,1.0,0.0,6.0,SK,0.6538832473333334,4.733333333
SK02,0.29042101689160515,331,66.0,-9.0,1,2,1,19.985714285714288,122.92857142857143,0.5644230676230093,0.029393673592616913,4.819705362765701,SK,48.308,17.5878,993.7,39.7,1.0,0.0,6.0,SK,0.6538832473333334,10.03333333
SK03,0.3344428518341562,207,56.0,-19.0,1,2,1,20.857142857142858,82.8,0.620399005542709,0.02950367374004439,4.428433007488037,SK,48.7164,19.698,1124.9,201.3,1.0,0.0,6.0,SK,0.6538832473333334,17.1
SK04,0.22861641379460557,536,48.0,-27.0,1,2,1,21.82857142857143,103.44285714285715,0.636819764590328,0.024247967080457417,4.648640100243957,SK,48.8974,20.7995,1195.9,284.3,1.0,0.0,6.0,SK,0.6538832473333334,19.03333333
